Term,NumPostings
SQL,32.6732673267
Java,13.8613861386
Hadoop,13.8613861386
Python,11.8811881188
Tableau,11.8811881188
JavaScript,9.90099009901
C++,7.92079207921
Hive,7.92079207921
SAS,6.93069306931
MongoDB,5.94059405941
HBase,5.94059405941
R,5.94059405941
Ruby,5.94059405941
Spark,5.94059405941
Scala,5.94059405941
Cassandra,5.94059405941
NoSQL,3.9603960396
Flume,3.9603960396
Perl,3.9603960396
Excel,3.9603960396
MapReduce,3.9603960396
Pig,3.9603960396
