Term,NumPostings
SQL,66.6666666667
R,66.6666666667
Python,59.2592592593
Hadoop,51.8518518519
Hive,48.1481481481
Java,44.4444444444
SAS,44.4444444444
NoSQL,29.6296296296
MapReduce,29.6296296296
Tableau,29.6296296296
Pig,25.9259259259
Cassandra,25.9259259259
SPSS,25.9259259259
Matlab,25.9259259259
Excel,22.2222222222
Scala,18.5185185185
C++,14.8148148148
Perl,14.8148148148
Spark,11.1111111111
Shark,11.1111111111
Ruby,11.1111111111
HBase,3.7037037037
MongoDB,3.7037037037
