Term,NumPostings
Hadoop,71.4285714286
Java,57.1428571429
Spark,57.1428571429
Python,42.8571428571
Hive,42.8571428571
SQL,42.8571428571
Pig,42.8571428571
HBase,42.8571428571
Perl,28.5714285714
MapReduce,28.5714285714
Shark,14.2857142857
NoSQL,14.2857142857
Scala,14.2857142857
JavaScript,14.2857142857
Excel,14.2857142857
Cassandra,14.2857142857
