Term,NumPostings
SQL,44.1176470588
Hadoop,41.1764705882
Python,38.2352941176
SAS,32.3529411765
R,32.3529411765
Java,29.4117647059
Hive,23.5294117647
Pig,23.5294117647
Matlab,20.5882352941
Spark,14.7058823529
Tableau,14.7058823529
Excel,11.7647058824
Ruby,11.7647058824
Perl,8.82352941176
Scala,8.82352941176
SPSS,8.82352941176
MapReduce,8.82352941176
Cassandra,5.88235294118
JavaScript,5.88235294118
Mahout,5.88235294118
NoSQL,2.94117647059
Flume,2.94117647059
D3,2.94117647059
C++,2.94117647059
