Term,NumPostings
Hadoop,50.0
NoSQL,41.6666666667
Java,37.5
SQL,29.1666666667
Scala,20.8333333333
Spark,20.8333333333
Hive,20.8333333333
Cassandra,16.6666666667
HBase,16.6666666667
Pig,16.6666666667
MongoDB,12.5
ZooKeeper,12.5
Oozie,8.33333333333
Flume,8.33333333333
MapReduce,8.33333333333
Python,8.33333333333
C++,4.16666666667
R,4.16666666667
Perl,4.16666666667
Tableau,4.16666666667
