Term,NumPostings
SQL,51.2820512821
Excel,25.641025641
SAS,23.0769230769
Tableau,20.5128205128
Python,15.3846153846
R,10.2564102564
Java,7.69230769231
Hadoop,5.12820512821
Pig,5.12820512821
Hive,5.12820512821
MongoDB,2.5641025641
JavaScript,2.5641025641
C++,2.5641025641
Matlab,2.5641025641
SPSS,2.5641025641
Perl,2.5641025641
