Term,NumPostings
Python,57.0833333333
R,55.8333333333
SQL,39.5833333333
Hadoop,31.25
Java,18.75
SAS,15.8333333333
Hive,14.5833333333
Excel,12.9166666667
Spark,12.0833333333
Matlab,10.8333333333
Scala,9.58333333333
C++,9.58333333333
Pig,8.75
MapReduce,8.33333333333
NoSQL,7.5
Tableau,6.66666666667
Ruby,5.41666666667
JavaScript,5.0
MongoDB,4.58333333333
SPSS,4.16666666667
Perl,3.33333333333
HBase,2.91666666667
D3,2.91666666667
Mahout,0.833333333333
D3.js,0.416666666667
Cassandra,0.416666666667
