Term,NumPostings
Hadoop,100.0
Java,66.6666666667
Spark,66.6666666667
HBase,66.6666666667
Cassandra,66.6666666667
Flume,33.3333333333
Shark,33.3333333333
Python,33.3333333333
Excel,33.3333333333
Hive,33.3333333333
Perl,33.3333333333
MapReduce,33.3333333333
Pig,33.3333333333
