Term,NumPostings
SQL,55.5555555556
Python,55.5555555556
R,55.5555555556
Hadoop,48.1481481481
Hive,44.4444444444
Java,37.037037037
SAS,37.037037037
MapReduce,29.6296296296
NoSQL,25.9259259259
Tableau,22.2222222222
Pig,22.2222222222
Matlab,22.2222222222
Cassandra,18.5185185185
SPSS,18.5185185185
Perl,14.8148148148
Excel,14.8148148148
Scala,14.8148148148
C++,11.1111111111
Spark,11.1111111111
Shark,11.1111111111
Ruby,11.1111111111
MongoDB,3.7037037037
