Term,NumPostings
Hadoop,55.5555555556
Java,50.0
NoSQL,33.3333333333
Cassandra,27.7777777778
SQL,27.7777777778
Pig,22.2222222222
Spark,22.2222222222
Hive,22.2222222222
HBase,22.2222222222
MapReduce,16.6666666667
Flume,16.6666666667
MongoDB,16.6666666667
Python,16.6666666667
Scala,16.6666666667
ZooKeeper,11.1111111111
Oozie,11.1111111111
R,11.1111111111
Perl,11.1111111111
C++,5.55555555556
Tableau,5.55555555556
