Term,NumPostings
R,40.0
SQL,40.0
SAS,30.0
Python,20.0
Tableau,20.0
SPSS,20.0
Java,10.0
Scala,10.0
MongoDB,10.0
Excel,10.0
C++,10.0
Hadoop,10.0
