Term,NumPostings
SQL,50.0
Hadoop,21.4285714286
Java,14.2857142857
NoSQL,14.2857142857
Tableau,14.2857142857
JavaScript,7.14285714286
C++,7.14285714286
SPSS,7.14285714286
R,7.14285714286
Hive,7.14285714286
SAS,7.14285714286
Spark,7.14285714286
Pig,7.14285714286
HBase,7.14285714286
Cassandra,7.14285714286
