Term,NumPostings
Hadoop,60.6060606061
NoSQL,33.3333333333
Java,30.303030303
Spark,24.2424242424
Cassandra,21.2121212121
SQL,21.2121212121
Pig,18.1818181818
Scala,18.1818181818
R,18.1818181818
Hive,18.1818181818
HBase,15.1515151515
MongoDB,12.1212121212
Flume,9.09090909091
Python,9.09090909091
MapReduce,9.09090909091
ZooKeeper,9.09090909091
Tableau,6.06060606061
Oozie,6.06060606061
Perl,6.06060606061
C++,3.0303030303
Mahout,3.0303030303
Excel,3.0303030303
