Term,NumPostings
SQL,56.25
Excel,35.4166666667
Tableau,16.6666666667
Hadoop,16.6666666667
R,16.6666666667
Python,14.5833333333
SAS,14.5833333333
Java,10.4166666667
JavaScript,10.4166666667
Hive,10.4166666667
Pig,10.4166666667
Spark,8.33333333333
MongoDB,2.08333333333
Matlab,2.08333333333
Ruby,2.08333333333
Cassandra,2.08333333333
