Term,NumPostings
R,35.4838709677
Python,19.3548387097
Hadoop,19.3548387097
Java,16.1290322581
SQL,16.1290322581
Hive,16.1290322581
SAS,12.9032258065
Pig,12.9032258065
MapReduce,9.67741935484
Ruby,9.67741935484
Spark,9.67741935484
Scala,9.67741935484
Matlab,6.45161290323
Excel,6.45161290323
JavaScript,6.45161290323
D3,6.45161290323
Tableau,6.45161290323
NoSQL,3.22580645161
HBase,3.22580645161
SPSS,3.22580645161
Perl,3.22580645161
