Term,NumPostings
SQL,35.2517985612
Excel,28.7769784173
Tableau,15.1079136691
SAS,8.63309352518
Java,7.19424460432
Hadoop,5.75539568345
Python,5.75539568345
R,5.03597122302
MongoDB,4.31654676259
Hive,3.59712230216
Pig,2.87769784173
HBase,2.87769784173
Spark,2.87769784173
Oozie,2.87769784173
JavaScript,2.87769784173
NoSQL,2.15827338129
SPSS,1.43884892086
Flume,1.43884892086
MapReduce,1.43884892086
Perl,1.43884892086
Cassandra,1.43884892086
C++,0.719424460432
