Term,NumPostings
SQL,43.2692307692
Excel,42.3076923077
SAS,20.1923076923
R,17.3076923077
Tableau,14.4230769231
Python,10.5769230769
Hadoop,9.61538461538
Hive,9.61538461538
JavaScript,7.69230769231
Pig,6.73076923077
Java,6.73076923077
SPSS,5.76923076923
Spark,3.84615384615
D3.js,2.88461538462
MapReduce,2.88461538462
Oozie,0.961538461538
C++,0.961538461538
MongoDB,0.961538461538
NoSQL,0.961538461538
Cassandra,0.961538461538
