Term,NumPostings
Hadoop,72.2222222222
SQL,72.2222222222
Java,61.1111111111
NoSQL,50.0
Pig,38.8888888889
HBase,38.8888888889
Python,38.8888888889
Spark,38.8888888889
Hive,38.8888888889
R,33.3333333333
Cassandra,27.7777777778
Scala,27.7777777778
Flume,22.2222222222
JavaScript,11.1111111111
ZooKeeper,11.1111111111
Oozie,11.1111111111
MongoDB,11.1111111111
