Term,NumPostings
Shark,33.3333333333
Java,33.3333333333
Excel,33.3333333333
Hadoop,33.3333333333
Hive,33.3333333333
Pig,33.3333333333
MapReduce,33.3333333333
Spark,33.3333333333
HBase,33.3333333333
Cassandra,33.3333333333
